"hgnc" "EntrezGene"
"16337" "MIR142" 406934
"16338" "GPR137B" 7107
"16339" "SEC23B" 10483
"16340" "RNF165" 494470
"16341" "NIT2" 56954
"16342" "TMEM161B-AS1" 100505894
"16343" "PKDCC" 91461
"16344" "DES" 1674
"16345" "DDX26B" NA
"16346" "DDX21" 9188
"16347" "RPS7P11" 644315
"16348" "PANK4" 55229
"16349" "BAG2" 9532
"16350" "H2AFY" 9555
"16351" "RPUSD3" 285367
"16352" "EEF1A1P12" 644604
"16353" "KLHDC3" 116138
"16354" "JAG2" 3714
"16355" "SLC43A2" 124935
"16356" "SLC4A5" 57835
"16357" "ZNF578" 147660
"16358" "ZNF575" 284346
"16359" "AKT1S1" 84335
"16360" "VPS33A" 65082
"16361" "RP11-309L24.9" NA
"16362" "SYNM" 23336
"16363" "MEAF6" 64769
"16364" "ATF4P4" 100127952
"16365" "DRAXIN" 374946
"16366" "CSF1R" 1436
"16367" "LINC00346" 283487
"16368" "REPS2" 9185
"16369" "ZNF641" 121274
"16370" "ATP5B" NA
"16371" "UBXN2A" 165324
"16372" "RP11-63P12.7" NA
"16373" "HLCS" 3141
"16374" "USP42" 84132
"16375" "SLC36A4" 120103
"16376" "PPP1R18" 170954
"16377" "CTC-479C5.12" NA
"16378" "CTD-2349P21.10" NA
"16379" "OSBPL11" 114885
"16380" "CRYZ" 1429
"16381" "OS9" 10956
"16382" "HNRNPF" 3185
"16383" "LIMK1" 3984
"16384" "TCTE1" 202500
"16385" "C12orf39" NA
"16386" "RP11-755F10.3" NA
"16387" "RP11-395P17.3" NA
"16388" "MAP7D1" 55700
"16389" "EEF1B2P2" 1934
"16390" "SERTAD3" 29946
"16391" "HYI" 81888
"16392" "LSG1" 55341
"16393" "TTLL9" 164395
"16394" "LINC01094" 100505702
"16395" "GSK3A" 2931
"16396" "BRE" NA
"16397" "TARS" 6897
"16398" "SMYD4" 114826
"16399" "LRRC37A4P" 55073
"16400" "DMD" 1756
"16401" "S100A10" 6281
"16402" "CLHC1" 130162
"16403" "MLLT6" 4302
"16404" "POLR3D" 661
"16405" "ZNF879" 345462
"16406" "AP1M2" 10053
"16407" "SPATA5L1" 79029
"16408" "YTHDF1" 54915
"16409" "MAP2K7" 5609
"16410" "EIF3E" 3646
"16411" "EEF1A1" 1915
"16412" "PLAT" 5327
"16413" "NDUFS2" 4720
"16414" "RP11-119F7.5" NA
"16415" "STRBP" 55342
"16416" "CLEC1A" 51267
"16417" "TRIM60P18" 100420415
"16418" "RAB37" 326624
"16419" "TCEA3" 6920
"16420" "SYTL4" 94121
"16421" "SLFN13" 146857
"16422" "BHLHB9" 80823
"16423" "CTD-2328D6.1" NA
"16424" "FAAH2" 158584
"16425" "RP5-874C20.3" NA
"16426" "KIAA1430" NA
"16427" "CTC-471J1.2" NA
"16428" "BASP1" 10409
"16429" "RP11-488L18.3" NA
"16430" "CYB5R4" 51167
"16431" "PLEKHF2" 79666
"16432" "CTD-2006C1.2" NA
"16433" "RP11-644F5.10" NA
"16434" "TRPV2" 51393
"16435" "CHD4" 1108
"16436" "CSDE1" 7812
"16437" "COL4A2" 1284
"16438" "FGFR2" 2263
"16439" "ADAR" 103
"16440" "LINC00680" 106660612
"16441" "THTPA" 79178
"16442" "C2orf76" 130355
"16443" "C8orf34" 116328
"16444" "RP11-334L9.1" NA
"16445" "HDHD1" NA
"16446" "ZBTB40" 9923
"16447" "TRGC2" 6967
"16448" "FAM168A" 23201
"16449" "CTD-3035D6.1" NA
"16450" "UGCG" 7357
"16451" "RAC1P2" 442775
"16452" "TAF8" 129685
"16453" "RP11-517B11.7" NA
"16454" "RDX" 5962
"16455" "PIGF" 5281
"16456" "CTD-2314B22.3" NA
"16457" "FCGR1A" 2209
"16458" "VSIG4" 11326
"16459" "AP006216.11" NA
"16460" "LTBP4" 8425
"16461" "ZFYVE21" 79038
"16462" "MLPH" 79083
"16463" "NCKIPSD" 51517
"16464" "SPDYE3" 441272
"16465" "KCND2" 3751
"16466" "RP11-339B21.14" NA
"16467" "RP11-212P7.2" NA
"16468" "GNPDA2" 132789
"16469" "TNIP2" 79155
"16470" "ZUFSP" NA
"16471" "PRICKLE2" 166336
"16472" "S1PR4" 8698
"16473" "NAGA" 4668
"16474" "AC004987.9" NA
"16475" "CSNK1G3" 1456
"16476" "DUSP18" 150290
"16477" "PDCD7" 10081
"16478" "CTC-559E9.6" NA
"16479" "SELK" NA
"16480" "ACVR2B" 93
"16481" "ZBTB5" 9925
"16482" "MTMR1" 8776
"16483" "ANKRD52" 283373
"16484" "DARS2" 55157
"16485" "GABARAP" 11337
"16486" "ZFP2" 80108
"16487" "TNNT3" 7140
"16488" "PCSK7" 9159
"16489" "SEPT11" 55752
"16490" "RP4-635E18.8" NA
"16491" "TLE3" 7090
"16492" "HSPA13" 6782
"16493" "CTD-2537I9.13" NA
"16494" "UGGT1" 56886
"16495" "BDKRB1" 623
"16496" "RPS14P3" 644068
"16497" "NEU3" 10825
"16498" "PNMA2" 10687
"16499" "RPS7" 6201
"16500" "FCHSD1" 89848
"16501" "FBXW8" 26259
"16502" "RNF115" 27246
"16503" "RGS14" 10636
"16504" "SFN" 2810
"16505" "RP11-141O15.1" NA
"16506" "AGAP3" 116988
"16507" "DDC8" NA
"16508" "ADPRHL2" 54936
"16509" "CEBPD" 1052
"16510" "COBL" 23242
"16511" "DNAJA2" 10294
"16512" "CLSTN1" 22883
"16513" "L3MBTL1" 26013
"16514" "RER1" 11079
"16515" "LINC00930" 100144604
"16516" "LL22NC03-80A10.6" NA
"16517" "SLC9C2" 284525
"16518" "NYNRIN" 57523
"16519" "PRPF40A" 55660
"16520" "ZSCAN1" 284312
"16521" "SERTAD4-AS1" 574036
"16522" "CYTL1" 54360
"16523" "PSAT1" 29968
"16524" "RP11-473I1.9" NA
"16525" "AHR" 196
"16526" "NME9" 347736
"16527" "MTHFS" 10588
"16528" "ZFP1" 162239
"16529" "FLNA" 2316
"16530" "MTA3" 57504
"16531" "FAM105B" NA
"16532" "SLC2A1-AS1" 440584
"16533" "LRRC48" NA
"16534" "PCED1B-AS1" 100233209
"16535" "CTD-2542C24.2" NA
"16536" "TRPS1" 7227
"16537" "DDX56" 54606
"16538" "ANXA13" 312
"16539" "HSF4" 3299
"16540" "AP000525.9" NA
"16541" "POP1" 10940
"16542" "ACAT1" 38
"16543" "FAM154B" NA
"16544" "LINC00892" 100128420
"16545" "POMC" 5443
"16546" "TNFSF13" 8741
"16547" "FAM218A" 152756
"16548" "SLAIN1" 122060
"16549" "PDE7A" 5150
"16550" "AC016831.7" NA
"16551" "ANKRD26" 22852
"16552" "ZNHIT6" 54680
"16553" "COA7" 65260
"16554" "MORF4L1P1" 326591
"16555" "AC018755.1" NA
"16556" "ZMIZ2" 83637
"16557" "AC099522.2" NA
"16558" "ISCA2" 122961
"16559" "RP5-1085F17.3" NA
"16560" "CST11" 140880
"16561" "PRKAA2" 5563
"16562" "USP3" 9960
"16563" "LIG3" 3980
"16564" "MIRLET7D" 406886
"16565" "CD34" 947
"16566" "FAM162A" 26355
"16567" "ABC7-42389800N19.1" NA
"16568" "AC110619.2" NA
"16569" "ISPD" 729920
"16570" "CHMP1B" 57132
"16571" "CCAR1" 55749
"16572" "HECW1" 23072
"16573" "AIF1L" 83543
"16574" "SMARCAL1" 50485
"16575" "NBAS" 51594
"16576" "NAALADL2" 254827
"16577" "SMC3" 9126
"16578" "SLX4" 84464
"16579" "AC096772.6" NA
"16580" "DDX24" 57062
"16581" "AOAH" 313
"16582" "HYOU1" 10525
"16583" "TOR2A" 27433
"16584" "TDP2" 51567
"16585" "SBSN" 374897
"16586" "SRD5A2" 6716
"16587" "STAG3L4" 64940
"16588" "SHB" 6461
"16589" "ANAPC10P1" 729198
"16590" "RPS7P10" 100128060
"16591" "CPED1" 79974
"16592" "POLR3A" 11128
"16593" "RP11-645C24.5" NA
"16594" "KIF3B" 9371
"16595" "TCFL5" 10732
"16596" "PCNXL2" NA
"16597" "FAM127A" NA
"16598" "RP11-448A19.1" NA
"16599" "RP13-582O9.5" NA
"16600" "ZNF582-AS1" 386758
"16601" "RP11-192H23.8" NA
"16602" "GPR107" 57720
"16603" "MCFD2" 90411
"16604" "GRPEL2" 134266
"16605" "PCP2" 126006
"16606" "CD4" 920
"16607" "QKI" 9444
"16608" "P2RY13" 53829
"16609" "AC005224.2" NA
"16610" "PTBP3" 9991
"16611" "GALNT15" 117248
"16612" "AHCYL2" 23382
"16613" "RP11-678G14.3" NA
"16614" "PDE2A" 5138
"16615" "RBM28" 55131
"16616" "RAP1GAP2" 23108
"16617" "SLC23A1" 9963
"16618" "ITGB7" 3695
"16619" "RP11-385F5.5" NA
"16620" "RP11-438L7.3" NA
"16621" "CTD-2292M16.8" NA
"16622" "SUOX" 6821
"16623" "C14orf159" NA
"16624" "C21orf90" NA
"16625" "ARFIP1" 27236
"16626" "RP11-412D9.4" NA
"16627" "RBMX2" 51634
"16628" "CTC-459F4.3" NA
"16629" "NDFIP1" 80762
"16630" "TLE1" 7088
"16631" "RTEL1-TNFRSF6B" 100533107
"16632" "TNFAIP8" 25816
"16633" "GSK3B" 2932
"16634" "PKP3" 11187
"16635" "RP11-422P24.11" NA
"16636" "RPS6KA2" 6196
"16637" "RP11-250B2.3" NA
"16638" "ITGA2" 3673
"16639" "AZGP1" 563
"16640" "NSUN5P1" 155400
"16641" "SLC41A3" 54946
"16642" "NKX6-1" 4825
"16643" "MYO1G" 64005
"16644" "MARCH9" 92979
"16645" "SMARCE1P5" 400129
"16646" "GPR161" 23432
"16647" "GAPDHP60" 2601
"16648" "RIC8A" 60626
"16649" "AKT1" 207
"16650" "ANKRD28" 23243
"16651" "ATG12" 9140
"16652" "ZDHHC6" 64429
"16653" "XDH" 7498
"16654" "FKBP1A" 2280
"16655" "ZNF286A" 57335
"16656" "GDPGP1" 390637
"16657" "MATN2" 4147
"16658" "PTH2R" 5746
"16659" "TINAGL1" 64129
"16660" "CLIC5" 53405
"16661" "C1orf53" 388722
"16662" "WDR65" NA
"16663" "WARS2" 10352
"16664" "RBM20" 282996
"16665" "NTN5" 126147
"16666" "UBE2Q2" 92912
"16667" "TAF5" 6877
"16668" "FBXW11" 23291
"16669" "LINC00473" 90632
"16670" "PCDHGC3" 5098
"16671" "CATSPERD" 257062
"16672" "LINC00847" 729678
"16673" "CDIP1" 29965
"16674" "LINC00844" 100507008
"16675" "MTX2" 10651
"16676" "ZNF542" NA
"16677" "ZNF208" 7757
"16678" "BANP" 54971
"16679" "C1orf170" NA
"16680" "SCP2" 6342
"16681" "C11orf87" 399947
"16682" "GLIS3" 169792
"16683" "PCDHGB7" 56099
"16684" "RP4-765C7.2" NA
"16685" "SERTAD4" 56256
"16686" "RP1-232L22__B.1" NA
"16687" "BCL10" 8915
"16688" "GAB3" 139716
"16689" "MAPKAP1" 79109
"16690" "CRIP3" 401262
"16691" "RPL5P9" 100270832
"16692" "AC016716.1" NA
"16693" "RAP1B" 5908
"16694" "UNC45A" 55898
"16695" "RP11-481H12.1" NA
"16696" "DKFZP667F0711" NA
"16697" "DGKQ" 1609
"16698" "GCFC2" 6936
"16699" "RP11-98I9.4" NA
"16700" "UCP3" 7352
"16701" "DCAF11" 80344
"16702" "RP11-1114A5.4" NA
"16703" "SEPT2" 4735
"16704" "NKAIN1" 79570
"16705" "EIF3M" 10480
"16706" "RP11-9L18.2" NA
"16707" "RBM43" 375287
"16708" "FKTN" 2218
"16709" "RP11-490H24.5" NA
"16710" "CUL5" 8065
"16711" "ZSCAN9" 7746
"16712" "SIGIRR" 59307
"16713" "PCDHB18" NA
"16714" "LIPE" 3991
"16715" "IFNAR1" 3454
"16716" "NBN" 4683
"16717" "RABGGTA" 5875
"16718" "CTTNBP2" 83992
"16719" "MT-ND3" NA
"16720" "RP1-137D17.2" NA
"16721" "MTMR12" 54545
"16722" "ARMC12" 221481
"16723" "SCN4B" 6330
"16724" "TNFRSF14" 8764
"16725" "RP11-395I6.3" NA
"16726" "ZCCHC11" NA
"16727" "KIAA1958" 158405
"16728" "CTC-260E6.10" NA
"16729" "PRDM6" 93166
"16730" "HEY1" 23462
"16731" "PEX1" 5189
"16732" "CTNNAL1" 8727
"16733" "ANKRD6" 22881
"16734" "CCDC37" NA
"16735" "MSR1" 4481
"16736" "NAP1L5" 266812
"16737" "VPS37D" 155382
"16738" "SOX7" 83595
"16739" "NCOA4" 8031
"16740" "C8orf88" 100127983
"16741" "LETMD1" 25875
"16742" "VCL" 7414
"16743" "CHST3" 9469
"16744" "CTD-2124B8.2" NA
"16745" "FOXC1" 2296
"16746" "ANXA9" 8416
"16747" "PACRGL" 133015
"16748" "KLHDC7A" 127707
"16749" "PRRC2A" 7916
"16750" "CDK10" 8558
"16751" "RP11-156P1.3" NA
"16752" "ABCA11P" 79963
"16753" "PLOD2" 5352
"16754" "FAM160A1" 729830
"16755" "TICAM1" 148022
"16756" "RP11-428J1.4" NA
"16757" "ADAMTS13" 11093
"16758" "THUMPD3" 25917
"16759" "SDHAP3" 728609
"16760" "CEP63" 80254
"16761" "LARP7" 51574
"16762" "RAMP2" 10266
"16763" "GNAI3" 2773
"16764" "MCTP1" 79772
"16765" "MIF4GD" 57409
"16766" "ADAMTS4" 9507
"16767" "DRAM1" 55332
"16768" "IL4R" 3566
"16769" "TRIOBP" 11078
"16770" "TARSL2" 123283
"16771" "CACUL1" 143384
"16772" "ACTBP11" 644220
"16773" "TTC3P1" 286495
"16774" "RP5-935K16.1" NA
"16775" "WWC2-AS2" 152641
"16776" "SPOP" 8405
"16777" "HNRNPA1P7" 388275
"16778" "NACA3P" 389240
"16779" "SIM2" 6493
"16780" "RNF4" 6047
"16781" "SOD2" 6648
"16782" "HUS1" 3364
"16783" "SSH1" 54434
"16784" "HPX" 3263
"16785" "ABI3" 51225
"16786" "TLCD1" 116238
"16787" "TINF2" 26277
"16788" "AVPI1" 60370
"16789" "MYL12B" 103910
"16790" "CABYR" 26256
"16791" "RPL5P23" 100270840
"16792" "SRP68" 6730
"16793" "PSMD10" 5716
"16794" "BLOC1S3" 388552
"16795" "FAM110D" 79927
"16796" "LINC00654" 149837
"16797" "FBXO17" 115290
"16798" "CTD-2033D24.2" NA
"16799" "C16orf52" NA
"16800" "R3HDM4" 91300
"16801" "RARG" 5916
"16802" "EIF4BP6" 645579
"16803" "CCDC109B" NA
"16804" "CRHR1" 1394
"16805" "ZNF394" 84124
"16806" "RBM45" 129831
"16807" "MAP3K7CL" 56911
"16808" "FAM188B" NA
"16809" "RP11-181G12.2" NA
"16810" "TRIM44" 54765
"16811" "C5orf22" 55322
"16812" "FAM153B" 202134
"16813" "DNER" 92737
"16814" "PNRC1" 10957
"16815" "SCRIB" 23513
"16816" "ARFIP2" 23647
"16817" "DNAJC9" 23234
"16818" "HMGB1P1" 10357
"16819" "HTT" 3064
"16820" "C3" 718
"16821" "D2HGDH" 728294
"16822" "PGK1" 5230
"16823" "ZBTB18" 10472
"16824" "FAS" 355
"16825" "DHX36" 170506
"16826" "PHEX" 5251
"16827" "SMAP2" 64744
"16828" "SPTAN1" 6709
"16829" "ORAI3" 93129
"16830" "C1QTNF8" 390664
"16831" "AC079807.2" NA
"16832" "PUS3" 83480
"16833" "RPP14" 11102
"16834" "FKBP11" 51303
"16835" "VASP" 7408
"16836" "DNAI2" 64446
"16837" "GABARAPL2" 11345
"16838" "GPNMB" 10457
"16839" "ASPH" 444
"16840" "LATS2" 26524
"16841" "ATP2A1" 487
"16842" "CKMT2" 1160
"16843" "DLEU1" 10301
"16844" "FRA10AC1" 118924
"16845" "CTD-2521M24.9" NA
"16846" "XPNPEP1" 7511
"16847" "COLGALT2" 23127
"16848" "RP11-661A12.14" NA
"16849" "LUZP1" 7798
"16850" "RP11-78O7.2" NA
"16851" "MBP" 4155
"16852" "DDX46" 9879
"16853" "C3AR1" 719
"16854" "LSP1" 4046
"16855" "EIF2D" 1939
"16856" "H6PD" 9563
"16857" "ARPC2" 10109
"16858" "POC1B" 282809
"16859" "EMP2" 2013
"16860" "LINC00963" 100506190
"16861" "AC074138.3" NA
"16862" "PCSK1" 5122
"16863" "MDM1" 56890
"16864" "RP11-1007O24.3" NA
"16865" "GPR124" NA
"16866" "RP11-468E2.5" NA
"16867" "MLKL" 197259
"16868" "AC098614.2" NA
"16869" "RP11-429J17.2" NA
"16870" "PMS2P5" 5383
"16871" "CNFN" 84518
"16872" "NGRN" 51335
"16873" "STEAP2" 261729
"16874" "ZP3" 7784
"16875" "RP11-73M18.9" NA
"16876" "MIB2" 142678
"16877" "RCE1" 9986
"16878" "EIF3J" 8669
"16879" "RP11-435F17.1" NA
"16880" "ZNF777" 27153
"16881" "ZNF532" 55205
"16882" "HSPA6" 3310
"16883" "WDR3" 10885
"16884" "MAPKBP1" 23005
"16885" "AMBRA1" 55626
"16886" "ZNF277" 11179
"16887" "DNASE1L3" 1776
"16888" "CLEC4A" 50856
"16889" "SLC9A6" 10479
"16890" "P2RY6" 5031
"16891" "AMZ2" 51321
"16892" "ZBP1" 81030
"16893" "RASAL3" 64926
"16894" "RP11-110J1.2" NA
"16895" "RPL3" 6122
"16896" "TRIM25" 7706
"16897" "RP11-87H9.2" NA
"16898" "SARM1" 23098
"16899" "ACSF2" 80221
"16900" "PDIA6" 10130
"16901" "AC097500.2" NA
"16902" "RNF215" 200312
"16903" "YEATS2" 55689
"16904" "EFCAB10" 100130771
"16905" "PALB2" 79728
"16906" "SRSF10" 10772
"16907" "RMDN1" 51115
"16908" "CELSR2" 1952
"16909" "ASS1P1" 442167
"16910" "RP3-437C15.1" NA
"16911" "PKHD1L1" 93035
"16912" "RP11-152N13.5" NA
"16913" "CCDC107" 203260
"16914" "PPFIBP1" 8496
"16915" "HS3ST3A1" 9955
"16916" "CIZ1" 25792
"16917" "YWHAG" 7532
"16918" "PRKCB" 5579
"16919" "PQLC3" 130814
"16920" "RP11-53B2.3" NA
"16921" "JADE3" 9767
"16922" "TSPAN15" 23555
"16923" "CATSPER2P1" 440278
"16924" "DNAI1" 27019
"16925" "MAFG" 4097
"16926" "CDC34" 997
"16927" "ARRDC3" 57561
"16928" "CTB-176F20.3" NA
"16929" "TIAL1" 7073
"16930" "VPS51" 738
"16931" "CLIC1" 1192
"16932" "SETSIP" 646817
"16933" "RBMS2" 5939
"16934" "RP11-723O4.2" NA
"16935" "ANO8" 57719
"16936" "HIST1H2BC" 8347
"16937" "MAZ" 4150
"16938" "VPS39" 23339
"16939" "ORC3" 23595
"16940" "RAB1A" 5861
"16941" "ERCC3" 2071
"16942" "KHSRP" 8570
"16943" "DCAF16" 54876
"16944" "C3orf62" 375341
"16945" "MTRNR2L12" 100463498
"16946" "SCARNA17" 677769
"16947" "STK33" 65975
"16948" "ST13P15" 100422603
"16949" "RP11-800A3.4" NA
"16950" "CTB-55O6.12" NA
"16951" "DCLK1" 9201
"16952" "KLHDC9" 126823
"16953" "TMEM259" 91304
"16954" "ICA1L" 130026
"16955" "NMD3" 51068
"16956" "MERTK" 10461
"16957" "PRUNE" NA
"16958" "TLE4" 7091
"16959" "CDC37" 11140
"16960" "APOD" 347
"16961" "SPG7" 6687
"16962" "LNX1" 84708
"16963" "RGMA" 56963
"16964" "ZNF710" 374655
"16965" "AC079776.3" NA
"16966" "PAPOLA" 10914
"16967" "CDC37L1" 55664
"16968" "C21orf49" NA
"16969" "AC002472.13" NA
"16970" "DHX33" 56919
"16971" "UTP20" 27340
"16972" "ELMO3" 79767
"16973" "AC004257.3" NA
"16974" "ZNF663P" 100130934
"16975" "RFX1" 5989
"16976" "CCDC69" 26112
"16977" "SPTY2D1-AS1" NA
"16978" "BTG2" 7832
"16979" "KAT8" 84148
"16980" "RPL17" 6139
"16981" "CTD-2545M3.8" NA
"16982" "NDRG4" 65009
"16983" "UNC119B" 84747
"16984" "PARP8" 79668
"16985" "RP5-1112D6.4" NA
"16986" "MTO1" 25821
"16987" "RP11-573D15.9" NA
"16988" "RP11-651P23.4" NA
"16989" "GNAQ" 2776
"16990" "KCMF1" 56888
"16991" "ATP5SL" NA
"16992" "SLCO3A1" 28232
"16993" "CTA-384D8.36" NA
"16994" "DHRS13" 147015
"16995" "STK3" 6788
"16996" "TRAPPC4" 51399
"16997" "CTD-3018O17.3" NA
"16998" "GMPPA" 29926
"16999" "RGS4" 5999
"17000" "MR1" 3140
"17001" "PEBP1" 5037
"17002" "OXA1L" 5018
"17003" "ZNF474" 133923
"17004" "KB-208E9.1" NA
"17005" "MAP3K9" 4293
"17006" "SNRNP35" 11066
"17007" "ABHD17B" 51104
"17008" "ALDOA" 226
"17009" "MED1" 5469
"17010" "PDLIM1" 9124
"17011" "SMAD4" 4089
"17012" "FAM65A" NA
"17013" "C22orf34" 348645
"17014" "CSNK1A1" 1452
"17015" "BLVRA" 644
"17016" "GPR97" NA
"17017" "ADCY7" 113
"17018" "FBXL18" 80028
"17019" "SNX14" 57231
"17020" "TRIP4" 9325
"17021" "DDX18" 8886
"17022" "SOWAHB" 345079
"17023" "STXBP5-AS1" 729178
"17024" "RP11-398K22.12" NA
"17025" "RP11-798M19.6" NA
"17026" "KLHL32" 114792
"17027" "IWS1" 55677
"17028" "HCLS1" 3059
"17029" "PROB1" 389333
"17030" "RTF1" 23168
"17031" "IFI44" 10561
"17032" "WBSCR16" NA
"17033" "LRFN5" 145581
"17034" "SH3PXD2B" 285590
"17035" "AC016712.2" NA
"17036" "PDE4DIP" 9659
"17037" "PCDHB4" 56131
"17038" "TTI2" 80185
"17039" "BAALC" 79870
"17040" "BHLHE41" 79365
"17041" "SNX2" 6643
"17042" "GAPDHP63" 442231
"17043" "SNHG18" 100505806
"17044" "ZNF711" 7552
"17045" "RAPGEFL1" 51195
"17046" "KIF27" 55582
"17047" "FAM168B" 130074
"17048" "GPSM1" 26086
"17049" "SLAMF6" 114836
"17050" "TESC" 54997
"17051" "SPON1" 10418
"17052" "APLF" 200558
"17053" "TGFB1I1" 7041
"17054" "IQCB1" 9657
"17055" "MFAP3L" 9848
"17056" "GPR89A" 653519
"17057" "TES" 26136
"17058" "THSD7A" 221981
"17059" "PLIN5" 440503
"17060" "PALM" 5064
"17061" "ZC3H12B" 340554
"17062" "NPIPA5" 100288332
"17063" "CDK20" 23552
"17064" "CTA-357J21.1" NA
"17065" "RP11-391M20.1" NA
"17066" "GCC1" 79571
"17067" "AMMECR1" 9949
"17068" "C8orf4" NA
"17069" "FAM129A" 116496
"17070" "RP11-332H18.4" NA
"17071" "CCDC41" NA
"17072" "MED20" 9477
"17073" "RP11-457M11.5" NA
"17074" "RP11-288H12.4" NA
"17075" "TMEM47" 83604
"17076" "PCDHGA5" 56110
"17077" "CREM" 1390
"17078" "ZNF667-AS1" 100128252
"17079" "ZC2HC1C" 79696
"17080" "KLHL13" 90293
"17081" "TUBA4A" 7277
"17082" "SMARCC1" 6599
"17083" "CTSA" 5476
"17084" "MADD" 8567
"17085" "SUGCT" 79783
"17086" "RP11-296I10.3" NA
"17087" "AC007228.9" NA
"17088" "KIAA0226L" NA
"17089" "XPOT" 11260
"17090" "REM1" 28954
"17091" "TTC8" 123016
"17092" "RP11-54O7.16" NA
"17093" "CNGA4" 1262
"17094" "MITD1" 129531
"17095" "TMEM254-AS1" 219347
"17096" "CELF2" 10659
"17097" "KLRC2" 3822
"17098" "TBC1D9" 23158
"17099" "SNAP29" 9342
"17100" "RASGRP4" 115727
"17101" "NNMT" 4837
"17102" "CDC40" 51362
"17103" "RP11-326C3.11" NA
"17104" "ZW10" 9183
"17105" "VPS33B" 26276
"17106" "AAMP" 14
"17107" "PITPNM1" 9600
"17108" "EREG" 2069
"17109" "ZDHHC2" 51201
"17110" "ZNF775" 285971
"17111" "KB-226F1.2" NA
"17112" "PKD2" 5311
"17113" "SPATA6" 54558
"17114" "IGSF9" 57549
"17115" "FUBP1" 8880
"17116" "SYCP2" 10388
"17117" "CHAMP1" 283489
"17118" "DAP" 1611
"17119" "GSG1L" 146395
"17120" "SPSB1" 80176
"17121" "CD86" 942
"17122" "NCALD" 83988
"17123" "RP11-162I7.1" NA
"17124" "AC004980.7" NA
"17125" "CWF19L2" 143884
"17126" "TRADD" 8717
"17127" "MED8" 112950
"17128" "IFIT5" 24138
"17129" "FLG" 2312
"17130" "MYO1E" 4643
"17131" "LY6G5C" 80741
"17132" "RAB42" 115273
"17133" "PROCA1" 147011
"17134" "SH3RF3" 344558
"17135" "UTP3" 57050
"17136" "RP11-443B20.1" NA
"17137" "TDRD10" 126668
"17138" "AC006116.20" NA
"17139" "PPP1CA" 5499
"17140" "POLH" 5429
"17141" "SIGLEC1" 6614
"17142" "VPS37B" 79720
"17143" "RN7SK" 125050
"17144" "EIF4A1P10" 100421533
"17145" "LINC01004" 100216546
"17146" "IMPA2" 3613
"17147" "EPHX3" 79852
"17148" "LINC00565" 100861555
"17149" "CCDC126" 90693
"17150" "RASSF7" 8045
"17151" "MFI2-AS1" NA
"17152" "EXOC6" 54536
"17153" "ASB2" 51676
"17154" "GLOD4" 51031
"17155" "TMED6" 146456
"17156" "AC125232.1" NA
"17157" "RP11-244F12.3" NA
"17158" "CYHR1" 50626
"17159" "C12orf68" NA
"17160" "NUDT12" 83594
"17161" "MARCH7" 64844
"17162" "PHF1" 5252
"17163" "IGHV1OR15-1" 388077
"17164" "CD27-AS1" 678655
"17165" "NLK" 51701
"17166" "TIGD2" 166815
"17167" "SF3B3" 23450
"17168" "TM2D3" 80213
"17169" "FGD3" 89846
"17170" "ATAD1" 84896
"17171" "IFFO1" 25900
"17172" "NOD2" 64127
"17173" "ZNF271" NA
"17174" "VPS26B" 112936
"17175" "MRPL10" 124995
"17176" "SYN3" 8224
"17177" "RP11-465B22.3" NA
"17178" "PDPR" 55066
"17179" "ARHGAP44" 9912
"17180" "TMCC1-AS1" 100507032
"17181" "NT5DC3" 51559
"17182" "NECAP2" 55707
"17183" "LZTS2" 84445
"17184" "GK" 2710
"17185" "CA4" 762
"17186" "SLAMF8" 56833
"17187" "CHN2" 1124
"17188" "SUN2" 25777
"17189" "ZFPL1" 7542
"17190" "ZNF681" 148213
"17191" "PPIB" 5479
"17192" "TRIM9" 114088
"17193" "ENTPD2" 954
"17194" "KIAA1755" 85449
"17195" "PLCL2" 23228
"17196" "B3GALNT2" 148789
"17197" "CCDC178" 374864
"17198" "PTPRS" 5802
"17199" "RAMP3" 10268
"17200" "ZBTB42" 100128927
"17201" "RP11-613F7.1" NA
"17202" "RP11-473M20.14" NA
"17203" "SPRED2" 200734
"17204" "CTD-2341M24.1" NA
"17205" "RP11-344N10.5" NA
"17206" "ZNF830" 91603
"17207" "LSS" 4047
"17208" "ACTBP2" 62
"17209" "HAMP" 57817
"17210" "RP11-527J8.1" NA
"17211" "ANO7P1" NA
"17212" "COPS7A" 50813
"17213" "NPAT" 4863
"17214" "RP11-188P20.3" NA
"17215" "MYO10" 4651
"17216" "RP11-66N24.4" NA
"17217" "TCF7L2" 6934
"17218" "VIMP" NA
"17219" "SREBF2" 6721
"17220" "EEPD1" 80820
"17221" "DCST1" 149095
"17222" "TMPRSS5" 80975
"17223" "RBMXP2" 441391
"17224" "ZBED5-AS1" 729013
"17225" "CLASRP" 11129
"17226" "SMIM14" 201895
"17227" "RP11-196O16.1" NA
"17228" "CTD-3074O7.12" NA
"17229" "TPD52" 7163
"17230" "LUC7L" 55692
"17231" "HIF3A" 64344
"17232" "UAP1L1" 91373
"17233" "NOP58" 51602
"17234" "PARP16" 54956
"17235" "SOX18" 54345
"17236" "ARMC10P1" 389137
"17237" "ZSCAN5A" 79149
"17238" "FAM53C" 51307
"17239" "RP11-389C8.3" NA
"17240" "RFX3" 5991
"17241" "IFT20" 90410
"17242" "PTPRH" 5794
"17243" "BTK" 695
